year,month,day,wind_installed_capacity,pv_installed_capacity,csp_installed_capacity,other_re_installed_capacity,total_re_installed_capacity,installed_eskom_capacity
2018,7,27,1474.19,300,21.78,3875.73,44546,2056
2018,7,27,1474.19,300,21.78,3875.73,44546,2056
2018,7,27,1474.19,300,21.78,3875.73,44546,2056
2018,7,27,1474.19,300,21.78,3875.73,44546,2056
2018,7,27,1474.19,300,21.78,3875.73,44546,2250.367
2018,7,27,1474.19,300,21.78,3875.73,44546,2418.583
2018,7,27,1474.19,300,21.78,3875.73,44546,2869
2018,7,28,1474.19,300,21.78,3875.73,44546,2979.25
2018,7,28,1474.19,300,21.78,3875.73,44546,2809.633
2018,7,28,1474.19,300,21.78,3875.73,44546,2766
2018,7,28,1474.19,300,21.78,3875.73,44546,2766
2018,7,28,1474.19,300,21.78,3875.73,44546,2766
2018,7,28,1474.19,300,21.78,3875.73,44546,2766
2018,7,28,1474.19,300,21.78,3875.73,44546,2766
2018,7,28,1474.19,300,21.78,3875.73,44546,4090
2018,7,28,1474.19,300,21.78,3875.73,44546,4090
2018,7,28,1474.19,300,21.78,3875.73,44546,4090
2018,7,28,1474.19,300,21.78,3875.73,44546,4090
2018,7,28,1474.19,300,21.78,3875.73,44546,4244.167
2018,7,28,1474.19,300,21.78,3875.73,44546,4021.233
2018,7,28,1474.19,300,21.78,3875.73,44546,2937.5
2018,7,28,1474.19,300,21.78,3875.73,44546,2816
2018,7,28,1474.19,300,21.78,3875.73,44546,2816
2018,7,28,1474.19,300,21.78,3875.73,44546,2816
2018,7,28,1474.19,300,21.78,3875.73,44546,2816
2018,7,28,1474.19,300,21.78,3875.73,44546,2816
2018,7,28,1474.19,300,21.78,3875.73,44546,2816
2018,7,28,1474.19,300,21.78,3875.73,44546,2816
2018,7,28,1474.19,300,21.78,3875.73,44546,2816
2018,7,28,1474.19,300,21.78,3875.73,44546,2816
2018,7,28,1474.19,300,21.78,3875.73,44546,2816
2018,7,29,1474.19,300,21.78,3875.73,44546,2816
2018,7,29,1474.19,300,21.78,3875.73,44546,2816
2018,7,29,1474.19,300,21.78,3875.73,44546,2816
2018,7,29,1474.19,300,21.78,3875.73,44546,2816
2018,7,29,1474.19,300,21.78,3875.73,44546,2816
2018,7,29,1474.19,300,21.78,3875.73,44546,2816
2018,7,29,1474.19,300,21.78,3875.73,44546,2816
2018,7,29,1474.19,300,21.78,3875.73,44546,2509.333
2018,7,29,1474.19,300,21.78,3875.73,44546,2241
2018,7,29,1474.19,300,21.78,3875.73,44546,2241
2018,7,29,1474.19,300,21.78,3875.73,44546,2241
2018,7,29,1474.19,300,21.78,3875.73,44546,2241
2018,7,29,1474.19,300,21.78,3875.73,44546,2241
2018,7,29,1474.19,300,21.78,3875.73,44546,2367.667
2018,7,29,1474.19,300,21.78,3875.73,44546,2431
2018,7,29,1474.19,300,21.78,3875.73,44546,2431
2018,7,29,1474.19,300,21.78,3875.73,44546,2431
2018,7,29,1474.19,300,21.78,3875.73,44546,2431
2018,7,29,1474.19,300,21.78,3875.73,44546,2431
2018,7,29,1474.19,300,21.78,3875.73,44546,2431
2018,7,29,1474.19,300,21.78,3875.73,44546,2431
2018,7,29,1474.19,300,21.78,3875.73,44546,2431
2018,7,29,1474.19,300,21.78,3875.73,44546,2431
2018,7,29,1474.19,300,21.78,3875.73,44546,2594.2
2018,7,30,1474.19,300,21.78,3875.73,44546,2719
2018,7,30,1474.19,300,21.78,3875.73,44546,2699.8
2018,7,30,1474.19,300,21.78,3875.73,44546,2431
2018,7,30,1474.19,300,21.78,3875.73,44546,2431
2018,7,30,1474.19,300,21.78,3875.73,44546,2431
2018,7,30,1474.19,300,21.78,3875.73,44546,2349
2018,7,30,1474.19,300,21.78,3875.73,44546,1850
2018,7,30,1474.19,300,21.78,3875.73,44546,1766
2018,7,30,1474.19,300,21.78,3875.73,44546,1766
2018,7,30,1474.19,300,21.78,3875.73,44546,1684.367
2018,7,30,1474.19,300,21.78,3875.73,44546,1608
2018,7,30,1474.19,300,21.78,3875.73,44546,1557.333
2018,7,30,1474.19,300,21.78,3875.73,44546,1418
2018,7,30,1474.19,300,21.78,3875.73,44546,1412
2018,7,30,1474.19,300,21.78,3875.73,44546,1328
2018,7,30,1474.19,300,21.78,3875.73,44546,1328
2018,7,30,1474.19,300,21.78,3875.73,44546,1328
2018,7,30,1474.19,300,21.78,3875.73,44546,1328
2018,7,30,1474.19,300,21.78,3875.73,44546,1328
2018,7,30,1474.19,300,21.78,3875.73,44546,1328
2018,7,30,1474.19,300,21.78,3875.73,44546,1328
2018,7,30,1474.19,300,21.78,3875.73,44546,1328
2018,7,30,1474.19,300,21.78,3875.73,44546,1328
2018,7,30,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,7,31,1474.19,300,21.78,3875.73,44546,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,1,1474.19,300,21.78,3875.73,44432,1328
2018,8,2,1474.19,300,21.78,3875.73,44432,1328
2018,8,2,1474.19,300,21.78,3875.73,44432,1328
2018,8,2,1474.19,300,21.78,3875.73,44432,1328
2018,8,2,1474.19,300,21.78,3875.73,44432,1328
2018,8,2,1474.19,300,21.78,3875.73,44432,1328
2018,8,2,1474.19,300,21.78,3875.73,44432,1328
2018,8,2,1474.19,300,21.78,3875.73,44432,1328
2018,8,2,1474.19,300,21.78,3875.73,44432,1328
2018,8,2,1474.19,300,21.78,3875.73,44432,1328
2018,8,2,1474.19,300,21.78,3875.73,44432,1328
2018,8,2,1474.19,300,21.78,3875.73,44432,1235.5
2018,8,2,1474.19,300,21.78,3875.73,44432,1143
2018,8,2,1474.19,300,21.78,3875.73,44432,1143
2018,8,2,1474.19,300,21.78,3875.73,44432,1143
2018,8,2,1474.19,300,21.78,3875.73,44432,1143
2018,8,2,1474.19,300,21.78,3875.73,44432,1143
2018,8,2,1474.19,300,21.78,3875.73,44432,1143
2018,8,2,1474.19,300,21.78,3875.73,44432,1143
2018,8,2,1474.19,300,21.78,3875.73,44432,1143
2018,8,2,1474.19,300,21.78,3875.73,44432,1143
2018,8,2,1474.19,300,21.78,3875.73,44432,1143
2018,8,2,1474.19,300,21.78,3875.73,44432,1143
2018,8,2,1474.19,300,21.78,3875.73,44432,1143
2018,8,2,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,3,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,4,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1759.167
2018,8,5,1474.19,300,21.78,3875.73,44432,1813
2018,8,5,1474.19,300,21.78,3875.73,44432,1813
2018,8,5,1474.19,300,21.78,3875.73,44432,1771.833
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1718
2018,8,5,1474.19,300,21.78,3875.73,44432,1647.167
2018,8,5,1474.19,300,21.78,3875.73,44432,1468
2018,8,5,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,6,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,1468
2018,8,7,1474.19,300,21.78,3875.73,44432,2265.7
2018,8,7,1474.19,300,21.78,3875.73,44432,2349
2018,8,8,1474.19,300,21.78,3875.73,44432,2349
2018,8,8,1474.19,300,21.78,3875.73,44432,2349
2018,8,8,1474.19,300,21.78,3875.73,44432,2085
2018,8,8,1474.19,300,21.78,3875.73,44432,2061
2018,8,8,1474.19,300,21.78,3875.73,44432,2150.9
2018,8,8,1474.19,300,21.78,3875.73,44432,2154
2018,8,8,1474.19,300,21.78,3875.73,44432,2154
2018,8,8,1474.19,300,21.78,3875.73,44432,2154
2018,8,8,1474.19,300,21.78,3875.73,44432,2064.1
2018,8,8,1474.19,300,21.78,3875.73,44432,2061
2018,8,8,1474.19,300,21.78,3875.73,44432,2242.333
2018,8,8,1474.19,300,21.78,3875.73,44432,2701
2018,8,8,1474.19,300,21.78,3875.73,44432,2701
2018,8,8,1474.19,300,21.78,3875.73,44432,2701
2018,8,8,1474.19,300,21.78,3875.73,44432,2701
2018,8,8,1474.19,300,21.78,3875.73,44432,2701
2018,8,8,1474.19,300,21.78,3875.73,44432,2701
2018,8,8,1474.19,300,21.78,3875.73,44432,3122.667
2018,8,8,1474.19,300,21.78,3875.73,44432,3276
2018,8,8,1474.19,300,21.78,3875.73,44432,3276
2018,8,8,1474.19,300,21.78,3875.73,44432,3276
2018,8,8,1474.19,300,21.78,3875.73,44432,3402.667
2018,8,8,1474.19,300,21.78,3875.73,44432,3466
2018,8,8,1474.19,300,21.78,3875.73,44432,3534.783
2018,8,9,1474.19,300,21.78,3875.73,44432,3489
2018,8,9,1474.19,300,21.78,3875.73,44432,3489
2018,8,9,1474.19,300,21.78,3875.73,44432,3489
2018,8,9,1474.19,300,21.78,3875.73,44432,3489
2018,8,9,1474.19,300,21.78,3875.73,44432,3510.633
2018,8,9,1474.19,300,21.78,3875.73,44432,3607
2018,8,9,1474.19,300,21.78,3875.73,44432,3607
2018,8,9,1474.19,300,21.78,3875.73,44432,3607
2018,8,9,1474.19,300,21.78,3875.73,44432,3607
2018,8,9,1474.19,300,21.78,3875.73,44432,3607
2018,8,9,1474.19,300,21.78,3875.73,44432,3607
2018,8,9,1474.19,300,21.78,3875.73,44432,3607
2018,8,9,1474.19,300,21.78,3875.73,44432,3607
2018,8,9,1474.19,300,21.78,3875.73,44432,3555.867
2018,8,9,1474.19,300,21.78,3875.73,44432,3521.917
2018,8,9,1474.19,300,21.78,3875.73,44432,3568
2018,8,9,1474.19,300,21.78,3875.73,44432,3568
2018,8,9,1474.19,300,21.78,3875.73,44432,3568
2018,8,9,1474.19,300,21.78,3875.73,44432,3535.083
2018,8,9,1474.19,300,21.78,3875.73,44432,3489
2018,8,9,1474.19,300,21.78,3875.73,44432,3489
2018,8,9,1474.19,300,21.78,3875.73,44432,3489
2018,8,9,1474.19,300,21.78,3875.73,44432,3489
2018,8,9,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3489
2018,8,10,1474.19,300,21.78,3875.73,44432,3400.333
2018,8,10,1474.19,300,21.78,3875.73,44432,3299
2018,8,10,1474.19,300,21.78,3875.73,44432,3299
2018,8,10,1474.19,300,21.78,3875.73,44432,3299
2018,8,10,1474.19,300,21.78,3875.73,44432,3299
2018,8,10,1474.19,300,21.78,3875.73,44432,3299
2018,8,10,1474.19,300,21.78,3875.73,44432,3380.467
2018,8,10,1474.19,300,21.78,3875.73,44432,3675
2018,8,10,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3768.417
2018,8,11,1474.19,300,21.78,3875.73,44432,3770
2018,8,11,1474.19,300,21.78,3875.73,44432,3770
2018,8,11,1474.19,300,21.78,3875.73,44432,3770
2018,8,11,1474.19,300,21.78,3875.73,44432,3676.583
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,11,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3675
2018,8,12,1474.19,300,21.78,3875.73,44432,3657.9
2018,8,12,1474.19,300,21.78,3875.73,44432,3618
2018,8,12,1474.19,300,21.78,3875.73,44432,3618
2018,8,12,1474.19,300,21.78,3875.73,44432,3618
2018,8,12,1474.19,300,21.78,3875.73,44432,3600.9
2018,8,12,1474.19,300,21.78,3875.73,44432,3561
2018,8,12,1474.19,300,21.78,3875.73,44432,3561
2018,8,12,1474.19,300,21.78,3875.73,44432,3561
2018,8,12,1474.19,300,21.78,3875.73,44432,3561
2018,8,12,1474.19,300,21.78,3875.73,44432,3561
2018,8,12,1474.19,300,21.78,3875.73,44432,3561
2018,8,13,1474.19,300,21.78,3875.73,44432,3561
2018,8,13,1474.19,300,21.78,3875.73,44432,3561
2018,8,13,1474.19,300,21.78,3875.73,44432,3561
2018,8,13,1474.19,300,21.78,3875.73,44432,3561
2018,8,13,1474.19,300,21.78,3875.73,44432,3552.6
2018,8,13,1474.19,300,21.78,3875.73,44432,3489
2018,8,13,1474.19,300,21.78,3875.73,44432,3185
2018,8,13,1474.19,300,21.78,3875.73,44432,3185
2018,8,13,1474.19,300,21.78,3875.73,44432,3236.3
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,13,1474.19,300,21.78,3875.73,44432,3242
2018,8,14,1474.19,300,21.78,3875.73,44432,3242
2018,8,14,1474.19,300,21.78,3875.73,44432,3242
2018,8,14,1474.19,300,21.78,3875.73,44432,3242
2018,8,14,1474.19,300,21.78,3875.73,44432,3242
2018,8,14,1474.19,300,21.78,3875.73,44432,3242
2018,8,14,1474.19,300,21.78,3875.73,44432,3242
2018,8,14,1474.19,300,21.78,3875.73,44432,3379.2
2018,8,14,1474.19,300,21.78,3875.73,44432,3389
2018,8,14,1474.19,300,21.78,3875.73,44432,3389
2018,8,14,1474.19,300,21.78,3875.73,44432,3389
2018,8,14,1474.19,300,21.78,3875.73,44432,3389
2018,8,14,1474.19,300,21.78,3875.73,44432,3389
2018,8,14,1474.19,300,21.78,3875.73,44432,3389
2018,8,14,1474.19,300,21.78,3875.73,44432,3389
2018,8,14,1474.19,300,21.78,3875.73,44432,3389
2018,8,14,1474.19,300,21.78,3875.73,44432,3337.55
2018,8,14,1474.19,300,21.78,3875.73,44432,3242
2018,8,14,1474.19,300,21.78,3875.73,44432,3242
2018,8,14,1474.19,300,21.78,3875.73,44432,3242
2018,8,14,1474.19,300,21.78,3875.73,44432,3242
2018,8,14,1474.19,300,21.78,3875.73,44432,2959.333
2018,8,14,1474.19,300,21.78,3875.73,44432,2922
2018,8,14,1474.19,300,21.78,3875.73,44432,2922
2018,8,14,1474.19,300,21.78,3875.73,44432,2922
2018,8,15,1474.19,300,21.78,3875.73,44432,2922
2018,8,15,1474.19,300,21.78,3875.73,44432,2922
2018,8,15,1474.19,300,21.78,3875.73,44432,2639.333
2018,8,15,1474.19,300,21.78,3875.73,44432,2602
2018,8,15,1474.19,300,21.78,3875.73,44432,2602
2018,8,15,1474.19,300,21.78,3875.73,44432,2602
2018,8,15,1474.19,300,21.78,3875.73,44432,2739.2
2018,8,15,1474.19,300,21.78,3875.73,44432,2749
2018,8,15,1474.19,300,21.78,3875.73,44432,2749
2018,8,15,1474.19,300,21.78,3875.73,44432,2749
2018,8,15,1474.19,300,21.78,3875.73,44432,2749
2018,8,15,1474.19,300,21.78,3875.73,44432,2749
2018,8,15,1474.19,300,21.78,3875.73,44432,2749
2018,8,15,1474.19,300,21.78,3875.73,44432,2749
2018,8,15,1474.19,300,21.78,3875.73,44432,2749
2018,8,15,1474.19,300,21.78,3875.73,44432,2663.25
2018,8,15,1474.19,300,21.78,3875.73,44432,2602
2018,8,15,1474.19,300,21.78,3875.73,44432,2602
2018,8,15,1474.19,300,21.78,3875.73,44432,2602
2018,8,15,1474.19,300,21.78,3875.73,44432,2602
2018,8,15,1474.19,300,21.78,3875.73,44432,3073.417
2018,8,15,1474.19,300,21.78,3875.73,44432,3367
2018,8,15,1474.19,300,21.78,3875.73,44432,3367
2018,8,15,1474.19,300,21.78,3875.73,44432,3367
2018,8,16,1474.19,300,21.78,3875.73,44432,3367
2018,8,16,1474.19,300,21.78,3875.73,44432,3367
2018,8,16,1474.19,300,21.78,3875.73,44432,3367
2018,8,16,1474.19,300,21.78,3875.73,44432,3367
2018,8,16,1474.19,300,21.78,3875.73,44432,3367
2018,8,16,1474.19,300,21.78,3875.73,44432,3367
2018,8,16,1474.19,300,21.78,3875.73,44432,3367
2018,8,16,1474.19,300,21.78,3875.73,44432,3367
2018,8,16,1474.19,300,21.78,3875.73,44432,3367
2018,8,16,1474.19,300,21.78,3875.73,44432,3367
2018,8,16,1474.19,300,21.78,3875.73,44432,3367
2018,8,16,1474.19,300,21.78,3875.73,44432,3294.167
2018,8,16,1474.19,300,21.78,3875.73,44432,3272
2018,8,16,1474.19,300,21.78,3875.73,44432,3272
